"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 04 06:43:30 GMT 2025","Fri Jul 04 06:43:53 GMT 2025","23475","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Fri Jul 04 06:36:32 GMT 2025","Fri Jul 04 06:36:55 GMT 2025","22509","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"skipped","Fri Jul 04 06:40:06 GMT 2025","Fri Jul 04 06:40:06 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"skipped","Fri Jul 04 06:42:51 GMT 2025","Fri Jul 04 06:42:51 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"broken","Fri Jul 04 06:36:57 GMT 2025","Fri Jul 04 06:37:13 GMT 2025","16355","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Fri Jul 04 06:34:59 GMT 2025","Fri Jul 04 06:35:12 GMT 2025","13712","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"broken","Fri Jul 04 06:37:16 GMT 2025","Fri Jul 04 06:37:33 GMT 2025","17264","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Fri Jul 04 06:38:00 GMT 2025","Fri Jul 04 06:38:23 GMT 2025","22488","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Fri Jul 04 06:42:27 GMT 2025","Fri Jul 04 06:42:51 GMT 2025","24403","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"skipped","Fri Jul 04 06:42:51 GMT 2025","Fri Jul 04 06:42:51 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Fri Jul 04 06:40:26 GMT 2025","Fri Jul 04 06:40:48 GMT 2025","21160","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
