"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 11 09:39:48 GMT 2025","Mon Aug 11 09:40:10 GMT 2025","21783","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Mon Aug 11 09:37:32 GMT 2025","Mon Aug 11 09:37:50 GMT 2025","17962","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Mon Aug 11 09:39:24 GMT 2025","Mon Aug 11 09:39:46 GMT 2025","22777","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Mon Aug 11 09:35:35 GMT 2025","Mon Aug 11 09:35:52 GMT 2025","16991","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Mon Aug 11 09:38:05 GMT 2025","Mon Aug 11 09:38:22 GMT 2025","17382","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Mon Aug 11 09:35:01 GMT 2025","Mon Aug 11 09:35:12 GMT 2025","11469","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Mon Aug 11 09:41:02 GMT 2025","Mon Aug 11 09:41:25 GMT 2025","22955","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Mon Aug 11 09:37:53 GMT 2025","Mon Aug 11 09:38:11 GMT 2025","17923","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Mon Aug 11 09:38:46 GMT 2025","Mon Aug 11 09:39:12 GMT 2025","26407","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","grantPortalAccess","grantPortalAccess",""
"passed","Mon Aug 11 09:38:13 GMT 2025","Mon Aug 11 09:38:34 GMT 2025","21231","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
