"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 27 09:31:39 GMT 2025","Fri Jun 27 09:31:58 GMT 2025","18586","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"passed","Fri Jun 27 09:33:30 GMT 2025","Fri Jun 27 09:33:53 GMT 2025","22619","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"broken","Fri Jun 27 09:33:09 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","17603","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"broken","Fri Jun 27 09:32:01 GMT 2025","Fri Jun 27 09:32:21 GMT 2025","20372","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"broken","Fri Jun 27 09:29:49 GMT 2025","Fri Jun 27 09:30:08 GMT 2025","18658","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"broken","Fri Jun 27 09:34:37 GMT 2025","Fri Jun 27 09:34:56 GMT 2025","19160","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Fri Jun 27 09:27:08 GMT 2025","Fri Jun 27 09:27:35 GMT 2025","26926","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"broken","Fri Jun 27 09:28:19 GMT 2025","Fri Jun 27 09:28:36 GMT 2025","17097","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Fri Jun 27 09:27:16 GMT 2025","Fri Jun 27 09:27:34 GMT 2025","17881","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Fri Jun 27 09:28:19 GMT 2025","Fri Jun 27 09:28:45 GMT 2025","26170","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Fri Jun 27 09:33:07 GMT 2025","Fri Jun 27 09:33:07 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"broken","Fri Jun 27 09:30:32 GMT 2025","Fri Jun 27 09:30:52 GMT 2025","19313","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Fri Jun 27 09:28:39 GMT 2025","Fri Jun 27 09:29:03 GMT 2025","24369","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"skipped","Fri Jun 27 09:33:27 GMT 2025","Fri Jun 27 09:33:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
