"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 08:10:00 GMT 2025","Fri Jun 27 08:10:23 GMT 2025","23444","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Fri Jun 27 08:12:02 GMT 2025","Fri Jun 27 08:12:27 GMT 2025","25613","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Fri Jun 27 08:12:11 GMT 2025","Fri Jun 27 08:12:36 GMT 2025","24641","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Fri Jun 27 08:09:03 GMT 2025","Fri Jun 27 08:09:26 GMT 2025","22954","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"skipped","Fri Jun 27 08:12:27 GMT 2025","Fri Jun 27 08:12:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Fri Jun 27 08:12:56 GMT 2025","Fri Jun 27 08:13:22 GMT 2025","25415","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Fri Jun 27 08:12:30 GMT 2025","Fri Jun 27 08:12:54 GMT 2025","23853","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Fri Jun 27 08:11:24 GMT 2025","Fri Jun 27 08:11:46 GMT 2025","22107","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"skipped","Fri Jun 27 08:13:29 GMT 2025","Fri Jun 27 08:13:29 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Fri Jun 27 08:10:50 GMT 2025","Fri Jun 27 08:11:12 GMT 2025","21473","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Fri Jun 27 08:08:36 GMT 2025","Fri Jun 27 08:09:00 GMT 2025","24318","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Fri Jun 27 08:13:04 GMT 2025","Fri Jun 27 08:13:28 GMT 2025","24372","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Fri Jun 27 08:09:11 GMT 2025","Fri Jun 27 08:09:33 GMT 2025","21320","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Fri Jun 27 08:12:38 GMT 2025","Fri Jun 27 08:13:02 GMT 2025","23167","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Fri Jun 27 08:10:59 GMT 2025","Fri Jun 27 08:11:22 GMT 2025","22416","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Fri Jun 27 08:11:48 GMT 2025","Fri Jun 27 08:12:09 GMT 2025","20890","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Fri Jun 27 08:07:49 GMT 2025","Fri Jun 27 08:08:14 GMT 2025","24800","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Fri Jun 27 08:07:49 GMT 2025","Fri Jun 27 08:08:16 GMT 2025","26630","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Fri Jun 27 08:11:14 GMT 2025","Fri Jun 27 08:11:35 GMT 2025","21596","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Fri Jun 27 08:08:19 GMT 2025","Fri Jun 27 08:08:44 GMT 2025","25928","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Fri Jun 27 08:13:31 GMT 2025","Fri Jun 27 08:13:55 GMT 2025","23687","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Fri Jun 27 08:13:24 GMT 2025","Fri Jun 27 08:13:49 GMT 2025","24885","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Fri Jun 27 08:09:35 GMT 2025","Fri Jun 27 08:09:57 GMT 2025","21672","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Fri Jun 27 08:10:26 GMT 2025","Fri Jun 27 08:10:47 GMT 2025","21969","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"skipped","Fri Jun 27 08:11:46 GMT 2025","Fri Jun 27 08:11:46 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"passed","Fri Jun 27 08:08:47 GMT 2025","Fri Jun 27 08:09:09 GMT 2025","22161","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"broken","Fri Jun 27 08:09:53 GMT 2025","Fri Jun 27 08:10:11 GMT 2025","17172","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Fri Jun 27 08:09:29 GMT 2025","Fri Jun 27 08:09:51 GMT 2025","22400","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Fri Jun 27 08:11:38 GMT 2025","Fri Jun 27 08:12:00 GMT 2025","21754","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Fri Jun 27 08:08:16 GMT 2025","Fri Jun 27 08:08:33 GMT 2025","17188","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Fri Jun 27 08:10:14 GMT 2025","Fri Jun 27 08:10:38 GMT 2025","24308","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
