"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 13:18:32 GMT 2025","Thu Aug 07 13:18:55 GMT 2025","23190","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Thu Aug 07 13:12:20 GMT 2025","Thu Aug 07 13:12:39 GMT 2025","18278","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Thu Aug 07 13:18:07 GMT 2025","Thu Aug 07 13:18:29 GMT 2025","22112","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Thu Aug 07 13:13:15 GMT 2025","Thu Aug 07 13:13:35 GMT 2025","19849","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Thu Aug 07 13:19:19 GMT 2025","Thu Aug 07 13:19:42 GMT 2025","22416","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Thu Aug 07 13:13:14 GMT 2025","Thu Aug 07 13:13:33 GMT 2025","18329","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Thu Aug 07 13:15:16 GMT 2025","Thu Aug 07 13:15:36 GMT 2025","19798","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Thu Aug 07 13:14:20 GMT 2025","Thu Aug 07 13:14:50 GMT 2025","29131","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","registrationPortalUserCreation","registrationPortalUserCreation",""
"passed","Thu Aug 07 13:15:40 GMT 2025","Thu Aug 07 13:15:59 GMT 2025","18630","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Thu Aug 07 13:13:35 GMT 2025","Thu Aug 07 13:13:53 GMT 2025","17521","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Thu Aug 07 13:16:44 GMT 2025","Thu Aug 07 13:17:09 GMT 2025","25482","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","grantPortalAccess","grantPortalAccess",""
"passed","Thu Aug 07 13:13:58 GMT 2025","Thu Aug 07 13:14:19 GMT 2025","20389","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Thu Aug 07 13:16:00 GMT 2025","Thu Aug 07 13:16:19 GMT 2025","19531","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Thu Aug 07 13:19:38 GMT 2025","Thu Aug 07 13:20:00 GMT 2025","22592","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Thu Aug 07 13:16:23 GMT 2025","Thu Aug 07 13:16:42 GMT 2025","18813","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Thu Aug 07 13:14:54 GMT 2025","Thu Aug 07 13:15:16 GMT 2025","21744","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"failed","Thu Aug 07 13:21:13 GMT 2025","Thu Aug 07 13:21:43 GMT 2025","29147","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","registrationPortalUserDeletion","registrationPortalUserDeletion",""
"passed","Thu Aug 07 13:17:39 GMT 2025","Thu Aug 07 13:18:02 GMT 2025","23190","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Thu Aug 07 13:15:18 GMT 2025","Thu Aug 07 13:15:37 GMT 2025","19017","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Thu Aug 07 13:13:54 GMT 2025","Thu Aug 07 13:14:13 GMT 2025","18442","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Thu Aug 07 13:12:20 GMT 2025","Thu Aug 07 13:12:47 GMT 2025","26648","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Thu Aug 07 13:17:10 GMT 2025","Thu Aug 07 13:17:37 GMT 2025","26384","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Thu Aug 07 13:12:41 GMT 2025","Thu Aug 07 13:12:53 GMT 2025","11471","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Thu Aug 07 13:16:45 GMT 2025","Thu Aug 07 13:17:08 GMT 2025","22721","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Thu Aug 07 13:16:01 GMT 2025","Thu Aug 07 13:16:21 GMT 2025","20091","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Thu Aug 07 13:17:11 GMT 2025","Thu Aug 07 13:17:38 GMT 2025","26670","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","revokePortalAccess","revokePortalAccess",""
"passed","Thu Aug 07 13:14:32 GMT 2025","Thu Aug 07 13:14:52 GMT 2025","19195","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Thu Aug 07 13:16:22 GMT 2025","Thu Aug 07 13:16:41 GMT 2025","19271","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"passed","Thu Aug 07 13:18:05 GMT 2025","Thu Aug 07 13:18:27 GMT 2025","22390","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Thu Aug 07 13:14:52 GMT 2025","Thu Aug 07 13:15:14 GMT 2025","22072","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Thu Aug 07 13:17:40 GMT 2025","Thu Aug 07 13:18:05 GMT 2025","24500","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","registrationPortalUserUpdation","registrationPortalUserUpdation",""
"passed","Thu Aug 07 13:12:55 GMT 2025","Thu Aug 07 13:13:13 GMT 2025","18000","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Thu Aug 07 13:19:14 GMT 2025","Thu Aug 07 13:19:36 GMT 2025","22017","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Thu Aug 07 13:18:30 GMT 2025","Thu Aug 07 13:18:52 GMT 2025","22457","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Thu Aug 07 13:13:37 GMT 2025","Thu Aug 07 13:13:56 GMT 2025","19492","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Thu Aug 07 13:12:49 GMT 2025","Thu Aug 07 13:13:12 GMT 2025","23355","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Thu Aug 07 13:15:38 GMT 2025","Thu Aug 07 13:15:57 GMT 2025","18873","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
