"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 03 08:12:47 GMT 2025","Thu Jul 03 08:13:04 GMT 2025","16338","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"broken","Thu Jul 03 08:10:28 GMT 2025","Thu Jul 03 08:10:44 GMT 2025","15779","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"skipped","Thu Jul 03 08:13:24 GMT 2025","Thu Jul 03 08:13:24 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"skipped","Thu Jul 03 08:14:40 GMT 2025","Thu Jul 03 08:14:40 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"skipped","Thu Jul 03 08:13:05 GMT 2025","Thu Jul 03 08:13:05 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"broken","Thu Jul 03 08:14:43 GMT 2025","Thu Jul 03 08:14:58 GMT 2025","15508","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Thu Jul 03 08:12:23 GMT 2025","Thu Jul 03 08:12:45 GMT 2025","21948","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"passed","Thu Jul 03 08:11:30 GMT 2025","Thu Jul 03 08:11:52 GMT 2025","22160","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"skipped","Thu Jul 03 08:14:40 GMT 2025","Thu Jul 03 08:14:40 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Thu Jul 03 08:08:39 GMT 2025","Thu Jul 03 08:09:01 GMT 2025","22534","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Thu Jul 03 08:14:16 GMT 2025","Thu Jul 03 08:14:40 GMT 2025","24034","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"skipped","Thu Jul 03 08:13:05 GMT 2025","Thu Jul 03 08:13:05 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"broken","Thu Jul 03 08:09:04 GMT 2025","Thu Jul 03 08:09:19 GMT 2025","15778","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Thu Jul 03 08:08:13 GMT 2025","Thu Jul 03 08:08:36 GMT 2025","23297","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"skipped","Thu Jul 03 08:13:05 GMT 2025","Thu Jul 03 08:13:05 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Thu Jul 03 08:10:47 GMT 2025","Thu Jul 03 08:11:08 GMT 2025","20475","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Thu Jul 03 08:11:54 GMT 2025","Thu Jul 03 08:12:20 GMT 2025","25502","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Thu Jul 03 08:14:40 GMT 2025","Thu Jul 03 08:14:40 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"broken","Thu Jul 03 08:13:07 GMT 2025","Thu Jul 03 08:13:24 GMT 2025","16515","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Thu Jul 03 08:13:50 GMT 2025","Thu Jul 03 08:14:14 GMT 2025","23911","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Thu Jul 03 08:07:31 GMT 2025","Thu Jul 03 08:07:53 GMT 2025","22255","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"skipped","Thu Jul 03 08:14:40 GMT 2025","Thu Jul 03 08:14:40 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Thu Jul 03 08:12:45 GMT 2025","Thu Jul 03 08:12:45 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Thu Jul 03 08:09:22 GMT 2025","Thu Jul 03 08:09:43 GMT 2025","20355","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"skipped","Thu Jul 03 08:14:40 GMT 2025","Thu Jul 03 08:14:40 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Thu Jul 03 08:07:56 GMT 2025","Thu Jul 03 08:08:10 GMT 2025","14212","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Thu Jul 03 08:13:26 GMT 2025","Thu Jul 03 08:13:47 GMT 2025","20709","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"broken","Thu Jul 03 08:09:45 GMT 2025","Thu Jul 03 08:10:07 GMT 2025","21591","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"broken","Thu Jul 03 08:10:10 GMT 2025","Thu Jul 03 08:10:26 GMT 2025","15824","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"broken","Thu Jul 03 08:11:10 GMT 2025","Thu Jul 03 08:11:26 GMT 2025","16596","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"skipped","Thu Jul 03 08:14:40 GMT 2025","Thu Jul 03 08:14:40 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"skipped","Thu Jul 03 08:14:40 GMT 2025","Thu Jul 03 08:14:40 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
