"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 03 20:18:36 GMT 2025","Thu Jul 03 20:18:54 GMT 2025","17889","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Thu Jul 03 20:15:09 GMT 2025","Thu Jul 03 20:15:26 GMT 2025","17817","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Thu Jul 03 20:15:29 GMT 2025","Thu Jul 03 20:15:46 GMT 2025","17557","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Thu Jul 03 20:21:28 GMT 2025","Thu Jul 03 20:21:47 GMT 2025","19403","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Thu Jul 03 20:22:58 GMT 2025","Thu Jul 03 20:23:18 GMT 2025","20509","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Thu Jul 03 20:20:41 GMT 2025","Thu Jul 03 20:21:02 GMT 2025","20679","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Thu Jul 03 20:16:50 GMT 2025","Thu Jul 03 20:17:08 GMT 2025","18753","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Thu Jul 03 20:23:21 GMT 2025","Thu Jul 03 20:23:41 GMT 2025","20200","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Thu Jul 03 20:18:56 GMT 2025","Thu Jul 03 20:19:14 GMT 2025","18070","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Thu Jul 03 20:15:49 GMT 2025","Thu Jul 03 20:16:06 GMT 2025","17305","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Thu Jul 03 20:13:42 GMT 2025","Thu Jul 03 20:14:03 GMT 2025","21079","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Thu Jul 03 20:19:16 GMT 2025","Thu Jul 03 20:19:34 GMT 2025","17680","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Thu Jul 03 20:22:34 GMT 2025","Thu Jul 03 20:22:55 GMT 2025","21219","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Thu Jul 03 20:19:56 GMT 2025","Thu Jul 03 20:20:14 GMT 2025","17946","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Thu Jul 03 20:20:17 GMT 2025","Thu Jul 03 20:20:39 GMT 2025","22150","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
