"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jul 03 05:17:37 GMT 2025","Thu Jul 03 05:17:37 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"skipped","Thu Jul 03 05:17:37 GMT 2025","Thu Jul 03 05:17:37 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"broken","Thu Jul 03 05:17:37 GMT 2025","Thu Jul 03 05:17:37 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","setup","setup",""
"broken","Thu Jul 03 05:17:35 GMT 2025","Thu Jul 03 05:17:35 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","setup","setup",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"skipped","Thu Jul 03 05:17:35 GMT 2025","Thu Jul 03 05:17:35 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"broken","Thu Jul 03 05:17:37 GMT 2025","Thu Jul 03 05:17:37 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","setup","setup",""
"broken","Thu Jul 03 05:17:36 GMT 2025","Thu Jul 03 05:17:36 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","setup","setup",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"broken","Thu Jul 03 05:17:37 GMT 2025","Thu Jul 03 05:17:37 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","setup","setup",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"skipped","Thu Jul 03 05:17:37 GMT 2025","Thu Jul 03 05:17:37 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"broken","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","setup","setup",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"skipped","Thu Jul 03 05:17:36 GMT 2025","Thu Jul 03 05:17:36 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"broken","Thu Jul 03 05:17:36 GMT 2025","Thu Jul 03 05:17:36 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","setup","setup",""
"broken","Thu Jul 03 05:17:36 GMT 2025","Thu Jul 03 05:17:36 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","setup","setup",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"broken","Thu Jul 03 05:17:36 GMT 2025","Thu Jul 03 05:17:36 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","setup","setup",""
"skipped","Thu Jul 03 05:17:36 GMT 2025","Thu Jul 03 05:17:36 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Thu Jul 03 05:17:36 GMT 2025","Thu Jul 03 05:17:36 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"broken","Thu Jul 03 05:17:37 GMT 2025","Thu Jul 03 05:17:37 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","setup","setup",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"skipped","Thu Jul 03 05:17:38 GMT 2025","Thu Jul 03 05:17:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"skipped","Thu Jul 03 05:17:35 GMT 2025","Thu Jul 03 05:17:35 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
