"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 17:03:33 GMT 2025","Tue Jun 24 17:03:56 GMT 2025","22864","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"passed","Tue Jun 24 17:05:14 GMT 2025","Tue Jun 24 17:05:39 GMT 2025","25138","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Tue Jun 24 17:02:49 GMT 2025","Tue Jun 24 17:03:08 GMT 2025","18839","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Tue Jun 24 17:06:32 GMT 2025","Tue Jun 24 17:06:52 GMT 2025","20686","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Tue Jun 24 17:02:33 GMT 2025","Tue Jun 24 17:02:54 GMT 2025","20657","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Tue Jun 24 17:05:01 GMT 2025","Tue Jun 24 17:05:21 GMT 2025","19954","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Tue Jun 24 17:03:45 GMT 2025","Tue Jun 24 17:04:06 GMT 2025","20766","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Tue Jun 24 17:04:19 GMT 2025","Tue Jun 24 17:04:36 GMT 2025","17103","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Tue Jun 24 17:05:51 GMT 2025","Tue Jun 24 17:06:12 GMT 2025","21200","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Tue Jun 24 17:02:56 GMT 2025","Tue Jun 24 17:03:18 GMT 2025","21850","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Tue Jun 24 17:06:55 GMT 2025","Tue Jun 24 17:07:18 GMT 2025","22846","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Tue Jun 24 17:03:58 GMT 2025","Tue Jun 24 17:04:17 GMT 2025","19163","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Tue Jun 24 17:04:38 GMT 2025","Tue Jun 24 17:05:00 GMT 2025","21405","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Tue Jun 24 17:06:14 GMT 2025","Tue Jun 24 17:06:36 GMT 2025","22043","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Tue Jun 24 17:03:19 GMT 2025","Tue Jun 24 17:03:43 GMT 2025","23535","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Tue Jun 24 17:01:32 GMT 2025","Tue Jun 24 17:01:46 GMT 2025","14138","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Tue Jun 24 17:04:52 GMT 2025","Tue Jun 24 17:05:12 GMT 2025","19982","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"passed","Tue Jun 24 17:01:33 GMT 2025","Tue Jun 24 17:02:00 GMT 2025","26779","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Tue Jun 24 17:01:02 GMT 2025","Tue Jun 24 17:01:30 GMT 2025","27762","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Tue Jun 24 17:02:10 GMT 2025","Tue Jun 24 17:02:31 GMT 2025","20773","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Tue Jun 24 17:05:41 GMT 2025","Tue Jun 24 17:06:04 GMT 2025","23169","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Tue Jun 24 17:03:10 GMT 2025","Tue Jun 24 17:03:31 GMT 2025","21300","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Tue Jun 24 17:04:31 GMT 2025","Tue Jun 24 17:04:50 GMT 2025","18852","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Tue Jun 24 17:01:48 GMT 2025","Tue Jun 24 17:02:07 GMT 2025","19480","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
