"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 27 09:47:30 GMT 2025","Fri Jun 27 09:47:46 GMT 2025","16251","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"skipped","Fri Jun 27 09:47:46 GMT 2025","Fri Jun 27 09:47:46 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Fri Jun 27 09:47:05 GMT 2025","Fri Jun 27 09:47:27 GMT 2025","22183","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"broken","Fri Jun 27 09:46:32 GMT 2025","Fri Jun 27 09:46:48 GMT 2025","15859","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Fri Jun 27 09:48:45 GMT 2025","Fri Jun 27 09:49:10 GMT 2025","24768","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Fri Jun 27 09:45:44 GMT 2025","Fri Jun 27 09:46:07 GMT 2025","22856","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Fri Jun 27 09:44:18 GMT 2025","Fri Jun 27 09:44:48 GMT 2025","30082","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"skipped","Fri Jun 27 09:48:31 GMT 2025","Fri Jun 27 09:48:31 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Fri Jun 27 09:45:17 GMT 2025","Fri Jun 27 09:45:41 GMT 2025","23912","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"skipped","Fri Jun 27 09:48:14 GMT 2025","Fri Jun 27 09:48:14 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Fri Jun 27 09:46:51 GMT 2025","Fri Jun 27 09:47:13 GMT 2025","22348","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"broken","Fri Jun 27 09:45:46 GMT 2025","Fri Jun 27 09:46:05 GMT 2025","18513","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"skipped","Fri Jun 27 09:47:27 GMT 2025","Fri Jun 27 09:47:27 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"skipped","Fri Jun 27 09:48:42 GMT 2025","Fri Jun 27 09:48:42 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Fri Jun 27 09:47:49 GMT 2025","Fri Jun 27 09:48:14 GMT 2025","25327","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Fri Jun 27 09:46:07 GMT 2025","Fri Jun 27 09:46:30 GMT 2025","23388","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
