"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 15 10:31:39 GMT 2025","Tue Jul 15 10:31:58 GMT 2025","18441","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Tue Jul 15 10:32:17 GMT 2025","Tue Jul 15 10:32:36 GMT 2025","18723","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Tue Jul 15 10:31:55 GMT 2025","Tue Jul 15 10:32:15 GMT 2025","19977","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Tue Jul 15 10:32:41 GMT 2025","Tue Jul 15 10:33:07 GMT 2025","25981","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Tue Jul 15 10:29:29 GMT 2025","Tue Jul 15 10:29:50 GMT 2025","21051","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Tue Jul 15 10:28:56 GMT 2025","Tue Jul 15 10:29:20 GMT 2025","24054","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Tue Jul 15 10:30:10 GMT 2025","Tue Jul 15 10:30:30 GMT 2025","19562","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Tue Jul 15 10:33:08 GMT 2025","Tue Jul 15 10:33:30 GMT 2025","21850","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Tue Jul 15 10:33:32 GMT 2025","Tue Jul 15 10:33:53 GMT 2025","21056","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Tue Jul 15 10:34:09 GMT 2025","Tue Jul 15 10:34:31 GMT 2025","22208","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
