"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 14:02:40 GMT 2025","Thu Aug 07 14:03:06 GMT 2025","26050","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","registrationPortalUserUpdation","registrationPortalUserUpdation",""
"passed","Thu Aug 07 13:59:25 GMT 2025","Thu Aug 07 13:59:44 GMT 2025","19123","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Thu Aug 07 14:02:26 GMT 2025","Thu Aug 07 14:02:47 GMT 2025","21684","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Thu Aug 07 13:58:43 GMT 2025","Thu Aug 07 13:59:02 GMT 2025","18587","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Thu Aug 07 14:00:42 GMT 2025","Thu Aug 07 14:01:01 GMT 2025","19143","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Thu Aug 07 14:04:28 GMT 2025","Thu Aug 07 14:05:13 GMT 2025","44786","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","registrationPortalUserDeletion","registrationPortalUserDeletion",""
"passed","Thu Aug 07 13:57:33 GMT 2025","Thu Aug 07 13:57:57 GMT 2025","24622","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Thu Aug 07 14:01:43 GMT 2025","Thu Aug 07 14:02:09 GMT 2025","25678","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","grantPortalAccess","grantPortalAccess",""
"passed","Thu Aug 07 13:59:47 GMT 2025","Thu Aug 07 14:00:10 GMT 2025","23279","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","registrationPortalUserCreation","registrationPortalUserCreation",""
"passed","Thu Aug 07 14:01:38 GMT 2025","Thu Aug 07 14:01:56 GMT 2025","18400","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
