"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 15 11:51:54 GMT 2025","Tue Jul 15 11:52:17 GMT 2025","23185","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"passed","Tue Jul 15 11:50:06 GMT 2025","Tue Jul 15 11:50:26 GMT 2025","19424","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Tue Jul 15 11:51:12 GMT 2025","Tue Jul 15 11:51:34 GMT 2025","22674","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Tue Jul 15 11:53:24 GMT 2025","Tue Jul 15 11:53:48 GMT 2025","24109","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Tue Jul 15 11:54:30 GMT 2025","Tue Jul 15 11:54:52 GMT 2025","22202","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Tue Jul 15 11:51:36 GMT 2025","Tue Jul 15 11:51:57 GMT 2025","21320","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Tue Jul 15 11:49:59 GMT 2025","Tue Jul 15 11:50:23 GMT 2025","24058","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Tue Jul 15 11:54:12 GMT 2025","Tue Jul 15 11:54:12 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Tue Jul 15 11:51:10 GMT 2025","Tue Jul 15 11:51:30 GMT 2025","20656","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Tue Jul 15 11:49:30 GMT 2025","Tue Jul 15 11:49:56 GMT 2025","26096","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Tue Jul 15 11:50:28 GMT 2025","Tue Jul 15 11:50:48 GMT 2025","20433","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Tue Jul 15 11:51:33 GMT 2025","Tue Jul 15 11:51:51 GMT 2025","18818","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Tue Jul 15 11:54:07 GMT 2025","Tue Jul 15 11:54:28 GMT 2025","20850","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Tue Jul 15 11:53:40 GMT 2025","Tue Jul 15 11:54:04 GMT 2025","23989","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Tue Jul 15 11:50:48 GMT 2025","Tue Jul 15 11:51:08 GMT 2025","19459","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"broken","Tue Jul 15 11:52:39 GMT 2025","Tue Jul 15 11:52:55 GMT 2025","15646","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Tue Jul 15 11:52:57 GMT 2025","Tue Jul 15 11:53:17 GMT 2025","19992","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Tue Jul 15 11:52:19 GMT 2025","Tue Jul 15 11:52:39 GMT 2025","19340","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
