"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 16 07:19:30 GMT 2025","Wed Jul 16 07:19:45 GMT 2025","15097","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Wed Jul 16 07:19:04 GMT 2025","Wed Jul 16 07:19:27 GMT 2025","23255","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Wed Jul 16 07:22:20 GMT 2025","Wed Jul 16 07:22:20 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Wed Jul 16 07:19:09 GMT 2025","Wed Jul 16 07:19:22 GMT 2025","13055","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Wed Jul 16 07:20:29 GMT 2025","Wed Jul 16 07:20:51 GMT 2025","21983","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Wed Jul 16 07:22:23 GMT 2025","Wed Jul 16 07:22:46 GMT 2025","22441","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Wed Jul 16 07:22:22 GMT 2025","Wed Jul 16 07:22:46 GMT 2025","23570","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"skipped","Wed Jul 16 07:20:56 GMT 2025","Wed Jul 16 07:20:56 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Wed Jul 16 07:19:42 GMT 2025","Wed Jul 16 07:20:03 GMT 2025","20156","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Wed Jul 16 07:23:06 GMT 2025","Wed Jul 16 07:23:27 GMT 2025","21792","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"broken","Wed Jul 16 07:22:05 GMT 2025","Wed Jul 16 07:22:21 GMT 2025","15396","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Wed Jul 16 07:20:05 GMT 2025","Wed Jul 16 07:20:26 GMT 2025","21086","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Wed Jul 16 07:21:39 GMT 2025","Wed Jul 16 07:21:58 GMT 2025","19421","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"skipped","Wed Jul 16 07:22:20 GMT 2025","Wed Jul 16 07:22:20 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"broken","Wed Jul 16 07:19:25 GMT 2025","Wed Jul 16 07:19:39 GMT 2025","14803","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Wed Jul 16 07:18:45 GMT 2025","Wed Jul 16 07:19:06 GMT 2025","20848","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Wed Jul 16 07:22:48 GMT 2025","Wed Jul 16 07:23:11 GMT 2025","23071","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"broken","Wed Jul 16 07:18:45 GMT 2025","Wed Jul 16 07:19:02 GMT 2025","16410","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Wed Jul 16 07:19:47 GMT 2025","Wed Jul 16 07:20:08 GMT 2025","21352","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Wed Jul 16 07:20:34 GMT 2025","Wed Jul 16 07:20:56 GMT 2025","21676","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Wed Jul 16 07:21:44 GMT 2025","Wed Jul 16 07:22:03 GMT 2025","19162","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"broken","Wed Jul 16 07:22:48 GMT 2025","Wed Jul 16 07:23:03 GMT 2025","14756","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Wed Jul 16 07:20:58 GMT 2025","Wed Jul 16 07:21:18 GMT 2025","19383","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Wed Jul 16 07:21:15 GMT 2025","Wed Jul 16 07:21:36 GMT 2025","21067","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Wed Jul 16 07:20:53 GMT 2025","Wed Jul 16 07:21:13 GMT 2025","20163","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
