"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 21 05:57:01 GMT 2025","Mon Jul 21 05:57:21 GMT 2025","19474","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Mon Jul 21 05:54:01 GMT 2025","Mon Jul 21 05:54:27 GMT 2025","25773","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Mon Jul 21 05:55:38 GMT 2025","Mon Jul 21 05:56:00 GMT 2025","21913","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Mon Jul 21 05:55:59 GMT 2025","Mon Jul 21 05:56:22 GMT 2025","23605","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"passed","Mon Jul 21 05:57:23 GMT 2025","Mon Jul 21 05:57:50 GMT 2025","27093","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Mon Jul 21 05:57:23 GMT 2025","Mon Jul 21 05:57:46 GMT 2025","23412","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Mon Jul 21 05:56:02 GMT 2025","Mon Jul 21 05:56:22 GMT 2025","19601","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Mon Jul 21 05:55:14 GMT 2025","Mon Jul 21 05:55:36 GMT 2025","21979","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Mon Jul 21 05:56:23 GMT 2025","Mon Jul 21 05:56:41 GMT 2025","17950","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Mon Jul 21 05:55:36 GMT 2025","Mon Jul 21 05:55:57 GMT 2025","20654","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"broken","Mon Jul 21 05:56:24 GMT 2025","Mon Jul 21 05:56:40 GMT 2025","15379","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Mon Jul 21 05:57:52 GMT 2025","Mon Jul 21 05:58:16 GMT 2025","24323","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"skipped","Mon Jul 21 05:58:16 GMT 2025","Mon Jul 21 05:58:16 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"skipped","Mon Jul 21 05:58:16 GMT 2025","Mon Jul 21 05:58:16 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Mon Jul 21 05:53:54 GMT 2025","Mon Jul 21 05:54:07 GMT 2025","12992","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Mon Jul 21 05:54:51 GMT 2025","Mon Jul 21 05:55:11 GMT 2025","20421","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Mon Jul 21 05:54:54 GMT 2025","Mon Jul 21 05:55:13 GMT 2025","18316","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"skipped","Mon Jul 21 05:58:36 GMT 2025","Mon Jul 21 05:58:36 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
