"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 09 05:32:44 GMT 2025","Wed Jul 09 05:33:04 GMT 2025","19749","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"broken","Wed Jul 09 05:33:59 GMT 2025","Wed Jul 09 05:34:15 GMT 2025","16065","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Wed Jul 09 05:36:30 GMT 2025","Wed Jul 09 05:36:52 GMT 2025","21933","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"broken","Wed Jul 09 05:34:18 GMT 2025","Wed Jul 09 05:34:33 GMT 2025","15009","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"skipped","Wed Jul 09 05:35:07 GMT 2025","Wed Jul 09 05:35:07 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Wed Jul 09 05:36:10 GMT 2025","Wed Jul 09 05:36:33 GMT 2025","23225","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Wed Jul 09 05:34:44 GMT 2025","Wed Jul 09 05:35:07 GMT 2025","22956","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Wed Jul 09 05:36:53 GMT 2025","Wed Jul 09 05:37:15 GMT 2025","21755","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Wed Jul 09 05:34:20 GMT 2025","Wed Jul 09 05:34:42 GMT 2025","21589","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Wed Jul 09 05:37:17 GMT 2025","Wed Jul 09 05:37:38 GMT 2025","20751","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Wed Jul 09 05:33:37 GMT 2025","Wed Jul 09 05:33:57 GMT 2025","19570","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Wed Jul 09 05:33:13 GMT 2025","Wed Jul 09 05:33:35 GMT 2025","22115","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Wed Jul 09 05:35:41 GMT 2025","Wed Jul 09 05:35:41 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
