"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 27 10:04:18 GMT 2025","Fri Jun 27 10:04:38 GMT 2025","19537","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Fri Jun 27 10:00:54 GMT 2025","Fri Jun 27 10:01:19 GMT 2025","25731","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"skipped","Fri Jun 27 10:03:36 GMT 2025","Fri Jun 27 10:03:36 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Fri Jun 27 09:58:51 GMT 2025","Fri Jun 27 09:59:19 GMT 2025","27359","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Fri Jun 27 10:03:30 GMT 2025","Fri Jun 27 10:03:54 GMT 2025","24149","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Fri Jun 27 10:02:24 GMT 2025","Fri Jun 27 10:02:45 GMT 2025","21414","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Fri Jun 27 09:59:47 GMT 2025","Fri Jun 27 10:00:10 GMT 2025","22729","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"skipped","Fri Jun 27 10:03:36 GMT 2025","Fri Jun 27 10:03:36 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Fri Jun 27 10:02:15 GMT 2025","Fri Jun 27 10:02:37 GMT 2025","21990","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Fri Jun 27 09:59:36 GMT 2025","Fri Jun 27 09:59:58 GMT 2025","21767","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Fri Jun 27 10:01:52 GMT 2025","Fri Jun 27 10:02:12 GMT 2025","20168","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"broken","Fri Jun 27 10:02:05 GMT 2025","Fri Jun 27 10:02:22 GMT 2025","16527","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"skipped","Fri Jun 27 10:02:12 GMT 2025","Fri Jun 27 10:02:12 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Fri Jun 27 10:03:02 GMT 2025","Fri Jun 27 10:03:28 GMT 2025","25192","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Fri Jun 27 10:02:39 GMT 2025","Fri Jun 27 10:03:00 GMT 2025","20273","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"broken","Fri Jun 27 10:03:38 GMT 2025","Fri Jun 27 10:03:55 GMT 2025","16114","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Fri Jun 27 10:02:48 GMT 2025","Fri Jun 27 10:03:10 GMT 2025","22028","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Fri Jun 27 10:03:13 GMT 2025","Fri Jun 27 10:03:36 GMT 2025","23055","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Fri Jun 27 09:58:51 GMT 2025","Fri Jun 27 09:59:16 GMT 2025","24601","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Fri Jun 27 10:00:01 GMT 2025","Fri Jun 27 10:00:24 GMT 2025","22790","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Fri Jun 27 10:01:25 GMT 2025","Fri Jun 27 10:01:49 GMT 2025","24758","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"broken","Fri Jun 27 10:00:13 GMT 2025","Fri Jun 27 10:00:30 GMT 2025","17406","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"broken","Fri Jun 27 10:03:57 GMT 2025","Fri Jun 27 10:04:15 GMT 2025","18678","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Fri Jun 27 10:01:41 GMT 2025","Fri Jun 27 10:02:03 GMT 2025","21658","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Fri Jun 27 10:03:57 GMT 2025","Fri Jun 27 10:04:23 GMT 2025","26062","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Fri Jun 27 10:00:26 GMT 2025","Fri Jun 27 10:00:51 GMT 2025","25155","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"broken","Fri Jun 27 10:01:22 GMT 2025","Fri Jun 27 10:01:38 GMT 2025","16230","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Fri Jun 27 10:03:00 GMT 2025","Fri Jun 27 10:03:00 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Fri Jun 27 10:00:58 GMT 2025","Fri Jun 27 10:01:22 GMT 2025","23957","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Fri Jun 27 09:59:21 GMT 2025","Fri Jun 27 09:59:45 GMT 2025","23660","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Fri Jun 27 10:00:34 GMT 2025","Fri Jun 27 10:00:56 GMT 2025","21943","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Fri Jun 27 09:59:18 GMT 2025","Fri Jun 27 09:59:34 GMT 2025","15353","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
