"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 24 06:42:48 GMT 2025","Tue Jun 24 06:43:04 GMT 2025","16285","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Tue Jun 24 06:41:33 GMT 2025","Tue Jun 24 06:41:56 GMT 2025","23229","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Tue Jun 24 06:43:33 GMT 2025","Tue Jun 24 06:43:56 GMT 2025","22909","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Tue Jun 24 06:41:36 GMT 2025","Tue Jun 24 06:42:00 GMT 2025","23593","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"broken","Tue Jun 24 06:43:26 GMT 2025","Tue Jun 24 06:43:44 GMT 2025","17754","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"skipped","Tue Jun 24 06:43:44 GMT 2025","Tue Jun 24 06:43:44 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Tue Jun 24 06:42:38 GMT 2025","Tue Jun 24 06:43:03 GMT 2025","24942","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"skipped","Tue Jun 24 06:43:44 GMT 2025","Tue Jun 24 06:43:44 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"skipped","Tue Jun 24 06:42:36 GMT 2025","Tue Jun 24 06:42:36 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"broken","Tue Jun 24 06:41:59 GMT 2025","Tue Jun 24 06:42:16 GMT 2025","17138","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"broken","Tue Jun 24 06:42:29 GMT 2025","Tue Jun 24 06:42:45 GMT 2025","16024","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Tue Jun 24 06:40:45 GMT 2025","Tue Jun 24 06:41:10 GMT 2025","25462","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Tue Jun 24 06:41:07 GMT 2025","Tue Jun 24 06:41:30 GMT 2025","23406","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Tue Jun 24 06:44:07 GMT 2025","Tue Jun 24 06:44:32 GMT 2025","25123","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
