"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 21 05:26:57 GMT 2025","Mon Jul 21 05:26:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Mon Jul 21 05:26:04 GMT 2025","Mon Jul 21 05:26:22 GMT 2025","18866","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Mon Jul 21 05:26:30 GMT 2025","Mon Jul 21 05:26:56 GMT 2025","26204","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Mon Jul 21 05:25:24 GMT 2025","Mon Jul 21 05:25:43 GMT 2025","19145","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Mon Jul 21 05:24:27 GMT 2025","Mon Jul 21 05:24:50 GMT 2025","23252","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Mon Jul 21 05:23:46 GMT 2025","Mon Jul 21 05:24:06 GMT 2025","20896","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Mon Jul 21 05:23:09 GMT 2025","Mon Jul 21 05:23:20 GMT 2025","11020","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Mon Jul 21 05:23:22 GMT 2025","Mon Jul 21 05:23:43 GMT 2025","20831","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Mon Jul 21 05:25:17 GMT 2025","Mon Jul 21 05:25:38 GMT 2025","21679","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Mon Jul 21 05:22:45 GMT 2025","Mon Jul 21 05:23:06 GMT 2025","20786","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"broken","Mon Jul 21 05:25:46 GMT 2025","Mon Jul 21 05:26:01 GMT 2025","15446","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"broken","Mon Jul 21 05:24:09 GMT 2025","Mon Jul 21 05:24:24 GMT 2025","15526","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"skipped","Mon Jul 21 05:25:38 GMT 2025","Mon Jul 21 05:25:38 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Mon Jul 21 05:27:07 GMT 2025","Mon Jul 21 05:27:31 GMT 2025","23813","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"skipped","Mon Jul 21 05:26:57 GMT 2025","Mon Jul 21 05:26:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Mon Jul 21 05:26:25 GMT 2025","Mon Jul 21 05:26:46 GMT 2025","21458","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Mon Jul 21 05:23:32 GMT 2025","Mon Jul 21 05:23:53 GMT 2025","21713","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Mon Jul 21 05:26:05 GMT 2025","Mon Jul 21 05:26:28 GMT 2025","23153","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"broken","Mon Jul 21 05:26:59 GMT 2025","Mon Jul 21 05:27:15 GMT 2025","15768","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"broken","Mon Jul 21 05:23:56 GMT 2025","Mon Jul 21 05:24:11 GMT 2025","14874","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"broken","Mon Jul 21 05:22:45 GMT 2025","Mon Jul 21 05:23:02 GMT 2025","16522","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"skipped","Mon Jul 21 05:26:02 GMT 2025","Mon Jul 21 05:26:02 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Mon Jul 21 05:25:40 GMT 2025","Mon Jul 21 05:26:01 GMT 2025","20574","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Mon Jul 21 05:24:14 GMT 2025","Mon Jul 21 05:24:36 GMT 2025","21792","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"broken","Mon Jul 21 05:26:49 GMT 2025","Mon Jul 21 05:27:04 GMT 2025","15658","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Mon Jul 21 05:23:05 GMT 2025","Mon Jul 21 05:23:29 GMT 2025","24604","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Mon Jul 21 05:27:05 GMT 2025","Mon Jul 21 05:27:05 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"skipped","Mon Jul 21 05:24:51 GMT 2025","Mon Jul 21 05:24:51 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Mon Jul 21 05:24:38 GMT 2025","Mon Jul 21 05:24:59 GMT 2025","20712","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
