"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 23 06:27:15 GMT 2025","Wed Jul 23 06:27:33 GMT 2025","18777","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Wed Jul 23 06:28:06 GMT 2025","Wed Jul 23 06:28:24 GMT 2025","18283","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Wed Jul 23 06:30:12 GMT 2025","Wed Jul 23 06:30:36 GMT 2025","23330","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Wed Jul 23 06:27:59 GMT 2025","Wed Jul 23 06:28:18 GMT 2025","19008","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Wed Jul 23 06:30:14 GMT 2025","Wed Jul 23 06:30:35 GMT 2025","21287","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Wed Jul 23 06:26:40 GMT 2025","Wed Jul 23 06:26:59 GMT 2025","19853","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Wed Jul 23 06:29:09 GMT 2025","Wed Jul 23 06:29:28 GMT 2025","18896","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Wed Jul 23 06:31:03 GMT 2025","Wed Jul 23 06:31:25 GMT 2025","21754","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Wed Jul 23 06:31:26 GMT 2025","Wed Jul 23 06:31:47 GMT 2025","20920","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Wed Jul 23 06:29:23 GMT 2025","Wed Jul 23 06:29:47 GMT 2025","23883","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Wed Jul 23 06:31:02 GMT 2025","Wed Jul 23 06:31:24 GMT 2025","21464","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Wed Jul 23 06:29:49 GMT 2025","Wed Jul 23 06:30:12 GMT 2025","22686","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Wed Jul 23 06:28:41 GMT 2025","Wed Jul 23 06:29:00 GMT 2025","19249","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Wed Jul 23 06:28:48 GMT 2025","Wed Jul 23 06:29:07 GMT 2025","19588","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Wed Jul 23 06:26:54 GMT 2025","Wed Jul 23 06:27:13 GMT 2025","18902","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Wed Jul 23 06:27:02 GMT 2025","Wed Jul 23 06:27:22 GMT 2025","20051","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Wed Jul 23 06:29:02 GMT 2025","Wed Jul 23 06:29:21 GMT 2025","18523","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
