"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 16 06:54:37 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","16170","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"skipped","Wed Jul 16 06:54:49 GMT 2025","Wed Jul 16 06:54:49 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Wed Jul 16 06:52:50 GMT 2025","Wed Jul 16 06:53:13 GMT 2025","22315","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"broken","Wed Jul 16 06:53:32 GMT 2025","Wed Jul 16 06:53:50 GMT 2025","17673","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"broken","Wed Jul 16 06:54:12 GMT 2025","Wed Jul 16 06:54:28 GMT 2025","16336","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Wed Jul 16 06:53:52 GMT 2025","Wed Jul 16 06:54:15 GMT 2025","23080","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"broken","Wed Jul 16 06:53:13 GMT 2025","Wed Jul 16 06:53:29 GMT 2025","16103","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"broken","Wed Jul 16 06:54:52 GMT 2025","Wed Jul 16 06:55:09 GMT 2025","17569","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"broken","Wed Jul 16 06:52:50 GMT 2025","Wed Jul 16 06:53:10 GMT 2025","19791","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"broken","Wed Jul 16 06:54:31 GMT 2025","Wed Jul 16 06:54:49 GMT 2025","17793","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"broken","Wed Jul 16 06:54:18 GMT 2025","Wed Jul 16 06:54:34 GMT 2025","16117","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"skipped","Wed Jul 16 06:54:49 GMT 2025","Wed Jul 16 06:54:49 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Wed Jul 16 06:53:15 GMT 2025","Wed Jul 16 06:53:29 GMT 2025","13905","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"broken","Wed Jul 16 06:53:53 GMT 2025","Wed Jul 16 06:54:09 GMT 2025","15951","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"skipped","Wed Jul 16 06:54:49 GMT 2025","Wed Jul 16 06:54:49 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"skipped","Wed Jul 16 06:55:10 GMT 2025","Wed Jul 16 06:55:10 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"skipped","Wed Jul 16 06:54:49 GMT 2025","Wed Jul 16 06:54:49 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"broken","Wed Jul 16 06:53:32 GMT 2025","Wed Jul 16 06:53:50 GMT 2025","17358","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Wed Jul 16 06:54:53 GMT 2025","Wed Jul 16 06:54:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
