"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 01 05:31:39 GMT 2025","Fri Aug 01 05:31:58 GMT 2025","19647","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Fri Aug 01 05:31:20 GMT 2025","Fri Aug 01 05:31:39 GMT 2025","19588","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Fri Aug 01 05:33:11 GMT 2025","Fri Aug 01 05:33:30 GMT 2025","19242","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Fri Aug 01 05:31:06 GMT 2025","Fri Aug 01 05:31:17 GMT 2025","10946","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Fri Aug 01 05:35:01 GMT 2025","Fri Aug 01 05:35:25 GMT 2025","23250","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Fri Aug 01 05:32:43 GMT 2025","Fri Aug 01 05:33:02 GMT 2025","18794","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Fri Aug 01 05:32:24 GMT 2025","Fri Aug 01 05:32:44 GMT 2025","19496","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Fri Aug 01 05:36:09 GMT 2025","Fri Aug 01 05:36:31 GMT 2025","22281","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Fri Aug 01 05:34:10 GMT 2025","Fri Aug 01 05:34:30 GMT 2025","20069","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Fri Aug 01 05:33:33 GMT 2025","Fri Aug 01 05:33:51 GMT 2025","18604","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Fri Aug 01 05:32:46 GMT 2025","Fri Aug 01 05:33:08 GMT 2025","22180","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Fri Aug 01 05:31:14 GMT 2025","Fri Aug 01 05:31:36 GMT 2025","22715","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Fri Aug 01 05:35:20 GMT 2025","Fri Aug 01 05:35:42 GMT 2025","22044","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Fri Aug 01 05:36:34 GMT 2025","Fri Aug 01 05:36:55 GMT 2025","21230","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Fri Aug 01 05:34:15 GMT 2025","Fri Aug 01 05:34:35 GMT 2025","20568","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Fri Aug 01 05:34:39 GMT 2025","Fri Aug 01 05:34:59 GMT 2025","19772","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Fri Aug 01 05:30:45 GMT 2025","Fri Aug 01 05:31:04 GMT 2025","18339","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Fri Aug 01 05:33:48 GMT 2025","Fri Aug 01 05:34:07 GMT 2025","19781","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Fri Aug 01 05:33:04 GMT 2025","Fri Aug 01 05:33:23 GMT 2025","18881","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"passed","Fri Aug 01 05:31:42 GMT 2025","Fri Aug 01 05:32:01 GMT 2025","19329","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Fri Aug 01 05:35:27 GMT 2025","Fri Aug 01 05:35:50 GMT 2025","23055","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Fri Aug 01 05:36:19 GMT 2025","Fri Aug 01 05:36:40 GMT 2025","21817","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Fri Aug 01 05:33:54 GMT 2025","Fri Aug 01 05:34:12 GMT 2025","18247","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Fri Aug 01 05:34:54 GMT 2025","Fri Aug 01 05:35:17 GMT 2025","23086","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Fri Aug 01 05:36:43 GMT 2025","Fri Aug 01 05:37:05 GMT 2025","21911","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Fri Aug 01 05:30:45 GMT 2025","Fri Aug 01 05:31:12 GMT 2025","26164","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Fri Aug 01 05:32:22 GMT 2025","Fri Aug 01 05:32:41 GMT 2025","19636","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Fri Aug 01 05:34:33 GMT 2025","Fri Aug 01 05:34:51 GMT 2025","18777","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"passed","Fri Aug 01 05:35:53 GMT 2025","Fri Aug 01 05:36:16 GMT 2025","23092","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Fri Aug 01 05:35:45 GMT 2025","Fri Aug 01 05:36:06 GMT 2025","21638","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
