"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 21 12:15:22 GMT 2025","Mon Jul 21 12:15:34 GMT 2025","12143","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Mon Jul 21 12:16:24 GMT 2025","Mon Jul 21 12:16:45 GMT 2025","20886","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Mon Jul 21 12:14:56 GMT 2025","Mon Jul 21 12:15:19 GMT 2025","23550","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Mon Jul 21 12:18:15 GMT 2025","Mon Jul 21 12:18:32 GMT 2025","17663","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Mon Jul 21 12:22:14 GMT 2025","Mon Jul 21 12:22:36 GMT 2025","22302","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"broken","Mon Jul 21 12:21:33 GMT 2025","Mon Jul 21 12:22:07 GMT 2025","33260","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Mon Jul 21 12:17:34 GMT 2025","Mon Jul 21 12:17:56 GMT 2025","21381","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"passed","Mon Jul 21 12:22:09 GMT 2025","Mon Jul 21 12:22:32 GMT 2025","23179","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Mon Jul 21 12:17:42 GMT 2025","Mon Jul 21 12:18:01 GMT 2025","19522","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Mon Jul 21 12:22:34 GMT 2025","Mon Jul 21 12:22:57 GMT 2025","22216","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Mon Jul 21 12:22:59 GMT 2025","Mon Jul 21 12:23:21 GMT 2025","22446","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Mon Jul 21 12:17:11 GMT 2025","Mon Jul 21 12:17:32 GMT 2025","21375","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Mon Jul 21 12:17:17 GMT 2025","Mon Jul 21 12:17:40 GMT 2025","22581","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Mon Jul 21 12:16:31 GMT 2025","Mon Jul 21 12:16:52 GMT 2025","20393","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Mon Jul 21 12:18:58 GMT 2025","Mon Jul 21 12:19:18 GMT 2025","19763","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"broken","Mon Jul 21 12:20:46 GMT 2025","Mon Jul 21 12:21:08 GMT 2025","21419","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"broken","Mon Jul 21 12:19:55 GMT 2025","Mon Jul 21 12:20:10 GMT 2025","14533","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Mon Jul 21 12:18:03 GMT 2025","Mon Jul 21 12:18:25 GMT 2025","21447","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Mon Jul 21 12:16:54 GMT 2025","Mon Jul 21 12:17:15 GMT 2025","21450","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Mon Jul 21 12:15:44 GMT 2025","Mon Jul 21 12:16:04 GMT 2025","19297","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Mon Jul 21 12:18:27 GMT 2025","Mon Jul 21 12:18:47 GMT 2025","20795","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Mon Jul 21 12:16:06 GMT 2025","Mon Jul 21 12:16:29 GMT 2025","23503","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Mon Jul 21 12:16:00 GMT 2025","Mon Jul 21 12:16:21 GMT 2025","21177","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Mon Jul 21 12:16:47 GMT 2025","Mon Jul 21 12:17:09 GMT 2025","22149","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"broken","Mon Jul 21 12:20:12 GMT 2025","Mon Jul 21 12:20:28 GMT 2025","16099","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Mon Jul 21 12:15:17 GMT 2025","Mon Jul 21 12:15:42 GMT 2025","25164","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Mon Jul 21 12:22:38 GMT 2025","Mon Jul 21 12:23:00 GMT 2025","22042","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Mon Jul 21 12:15:36 GMT 2025","Mon Jul 21 12:15:58 GMT 2025","22340","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Mon Jul 21 12:18:34 GMT 2025","Mon Jul 21 12:18:56 GMT 2025","21925","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Mon Jul 21 12:19:11 GMT 2025","Mon Jul 21 12:19:31 GMT 2025","20312","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Mon Jul 21 12:18:50 GMT 2025","Mon Jul 21 12:19:09 GMT 2025","19216","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Mon Jul 21 12:23:02 GMT 2025","Mon Jul 21 12:23:26 GMT 2025","23333","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
