"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jul 01 11:17:53 GMT 2025","Tue Jul 01 11:17:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"skipped","Tue Jul 01 11:17:53 GMT 2025","Tue Jul 01 11:17:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"skipped","Tue Jul 01 11:17:55 GMT 2025","Tue Jul 01 11:17:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"skipped","Tue Jul 01 11:17:55 GMT 2025","Tue Jul 01 11:17:55 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"skipped","Tue Jul 01 11:17:55 GMT 2025","Tue Jul 01 11:17:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"skipped","Tue Jul 01 11:17:54 GMT 2025","Tue Jul 01 11:17:54 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"skipped","Tue Jul 01 11:17:55 GMT 2025","Tue Jul 01 11:17:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Tue Jul 01 11:17:55 GMT 2025","Tue Jul 01 11:17:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Tue Jul 01 11:17:55 GMT 2025","Tue Jul 01 11:17:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"broken","Tue Jul 01 11:17:54 GMT 2025","Tue Jul 01 11:17:54 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","setup","setup",""
"skipped","Tue Jul 01 11:17:54 GMT 2025","Tue Jul 01 11:17:54 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
