"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 30 07:23:18 GMT 2025","Wed Jul 30 07:23:38 GMT 2025","19985","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Wed Jul 30 07:26:09 GMT 2025","Wed Jul 30 07:26:32 GMT 2025","23226","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Wed Jul 30 07:25:02 GMT 2025","Wed Jul 30 07:25:22 GMT 2025","19505","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Wed Jul 30 07:21:22 GMT 2025","Wed Jul 30 07:21:46 GMT 2025","23496","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Wed Jul 30 07:25:49 GMT 2025","Wed Jul 30 07:26:10 GMT 2025","20977","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Wed Jul 30 07:22:33 GMT 2025","Wed Jul 30 07:22:53 GMT 2025","19154","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Wed Jul 30 07:23:57 GMT 2025","Wed Jul 30 07:24:18 GMT 2025","21597","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Wed Jul 30 07:27:27 GMT 2025","Wed Jul 30 07:27:47 GMT 2025","20586","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Wed Jul 30 07:24:20 GMT 2025","Wed Jul 30 07:24:40 GMT 2025","19268","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Wed Jul 30 07:23:40 GMT 2025","Wed Jul 30 07:24:01 GMT 2025","21888","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"passed","Wed Jul 30 07:22:11 GMT 2025","Wed Jul 30 07:22:31 GMT 2025","19776","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Wed Jul 30 07:25:24 GMT 2025","Wed Jul 30 07:25:47 GMT 2025","22704","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Wed Jul 30 07:26:12 GMT 2025","Wed Jul 30 07:26:35 GMT 2025","23589","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Wed Jul 30 07:26:34 GMT 2025","Wed Jul 30 07:26:55 GMT 2025","21184","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Wed Jul 30 07:24:24 GMT 2025","Wed Jul 30 07:24:41 GMT 2025","17810","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Wed Jul 30 07:22:55 GMT 2025","Wed Jul 30 07:23:15 GMT 2025","20941","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Wed Jul 30 07:21:22 GMT 2025","Wed Jul 30 07:21:39 GMT 2025","16894","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Wed Jul 30 07:25:03 GMT 2025","Wed Jul 30 07:25:22 GMT 2025","18843","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"passed","Wed Jul 30 07:21:48 GMT 2025","Wed Jul 30 07:22:11 GMT 2025","23273","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Wed Jul 30 07:25:44 GMT 2025","Wed Jul 30 07:26:07 GMT 2025","22348","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Wed Jul 30 07:22:54 GMT 2025","Wed Jul 30 07:23:14 GMT 2025","19592","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Wed Jul 30 07:24:43 GMT 2025","Wed Jul 30 07:25:01 GMT 2025","17435","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Wed Jul 30 07:24:03 GMT 2025","Wed Jul 30 07:24:22 GMT 2025","18261","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Wed Jul 30 07:22:34 GMT 2025","Wed Jul 30 07:22:52 GMT 2025","18292","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Wed Jul 30 07:25:24 GMT 2025","Wed Jul 30 07:25:42 GMT 2025","18029","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Wed Jul 30 07:24:42 GMT 2025","Wed Jul 30 07:25:00 GMT 2025","18542","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Wed Jul 30 07:21:41 GMT 2025","Wed Jul 30 07:21:53 GMT 2025","11128","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
