"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 25 06:12:20 GMT 2025","Wed Jun 25 06:12:43 GMT 2025","23386","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Wed Jun 25 06:11:20 GMT 2025","Wed Jun 25 06:11:43 GMT 2025","23116","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Wed Jun 25 06:10:23 GMT 2025","Wed Jun 25 06:10:44 GMT 2025","21233","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"broken","Wed Jun 25 06:11:01 GMT 2025","Wed Jun 25 06:11:17 GMT 2025","15866","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Wed Jun 25 06:10:18 GMT 2025","Wed Jun 25 06:10:40 GMT 2025","22262","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Wed Jun 25 06:09:37 GMT 2025","Wed Jun 25 06:09:55 GMT 2025","18115","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Wed Jun 25 06:11:56 GMT 2025","Wed Jun 25 06:12:17 GMT 2025","21677","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Wed Jun 25 06:11:45 GMT 2025","Wed Jun 25 06:12:06 GMT 2025","21143","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Wed Jun 25 06:12:09 GMT 2025","Wed Jun 25 06:12:27 GMT 2025","18322","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"skipped","Wed Jun 25 06:13:08 GMT 2025","Wed Jun 25 06:13:08 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"broken","Wed Jun 25 06:09:38 GMT 2025","Wed Jun 25 06:09:55 GMT 2025","17212","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Wed Jun 25 06:12:06 GMT 2025","Wed Jun 25 06:12:06 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"skipped","Wed Jun 25 06:13:08 GMT 2025","Wed Jun 25 06:13:08 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"skipped","Wed Jun 25 06:12:44 GMT 2025","Wed Jun 25 06:12:44 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"broken","Wed Jun 25 06:10:47 GMT 2025","Wed Jun 25 06:11:05 GMT 2025","18056","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
