"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 15 06:55:39 GMT 2025","Tue Jul 15 06:56:05 GMT 2025","26588","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Tue Jul 15 06:54:09 GMT 2025","Tue Jul 15 06:54:32 GMT 2025","23037","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Tue Jul 15 06:53:41 GMT 2025","Tue Jul 15 06:54:06 GMT 2025","25014","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"broken","Tue Jul 15 06:54:09 GMT 2025","Tue Jul 15 06:54:25 GMT 2025","15877","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"broken","Tue Jul 15 06:55:33 GMT 2025","Tue Jul 15 06:55:49 GMT 2025","16284","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"skipped","Tue Jul 15 06:55:11 GMT 2025","Tue Jul 15 06:55:11 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"skipped","Tue Jul 15 06:55:50 GMT 2025","Tue Jul 15 06:55:50 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"broken","Tue Jul 15 06:54:28 GMT 2025","Tue Jul 15 06:54:44 GMT 2025","16057","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"failed","Tue Jul 15 06:53:24 GMT 2025","Tue Jul 15 06:53:38 GMT 2025","13681","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"skipped","Tue Jul 15 06:55:30 GMT 2025","Tue Jul 15 06:55:30 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Tue Jul 15 06:53:01 GMT 2025","Tue Jul 15 06:53:22 GMT 2025","20926","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"broken","Tue Jul 15 06:54:35 GMT 2025","Tue Jul 15 06:54:51 GMT 2025","16181","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"skipped","Tue Jul 15 06:55:50 GMT 2025","Tue Jul 15 06:55:50 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Tue Jul 15 06:55:36 GMT 2025","Tue Jul 15 06:55:36 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"broken","Tue Jul 15 06:55:14 GMT 2025","Tue Jul 15 06:55:30 GMT 2025","16246","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"skipped","Tue Jul 15 06:55:11 GMT 2025","Tue Jul 15 06:55:11 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Tue Jul 15 06:55:50 GMT 2025","Tue Jul 15 06:55:50 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"broken","Tue Jul 15 06:53:50 GMT 2025","Tue Jul 15 06:54:06 GMT 2025","15779","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"skipped","Tue Jul 15 06:55:50 GMT 2025","Tue Jul 15 06:55:50 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"skipped","Tue Jul 15 06:55:36 GMT 2025","Tue Jul 15 06:55:36 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"skipped","Tue Jul 15 06:55:36 GMT 2025","Tue Jul 15 06:55:36 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Tue Jul 15 06:55:13 GMT 2025","Tue Jul 15 06:55:36 GMT 2025","22597","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"skipped","Tue Jul 15 06:55:11 GMT 2025","Tue Jul 15 06:55:11 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Tue Jul 15 06:54:47 GMT 2025","Tue Jul 15 06:55:11 GMT 2025","24270","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"skipped","Tue Jul 15 06:55:50 GMT 2025","Tue Jul 15 06:55:50 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"broken","Tue Jul 15 06:53:22 GMT 2025","Tue Jul 15 06:53:47 GMT 2025","24287","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Tue Jul 15 06:55:11 GMT 2025","Tue Jul 15 06:55:11 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"skipped","Tue Jul 15 06:55:50 GMT 2025","Tue Jul 15 06:55:50 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
