"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 21 05:41:59 GMT 2025","Mon Jul 21 05:42:14 GMT 2025","15345","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"broken","Mon Jul 21 05:44:46 GMT 2025","Mon Jul 21 05:45:01 GMT 2025","15248","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Mon Jul 21 05:43:28 GMT 2025","Mon Jul 21 05:43:50 GMT 2025","22560","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"passed","Mon Jul 21 05:43:04 GMT 2025","Mon Jul 21 05:43:25 GMT 2025","21288","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"broken","Mon Jul 21 05:41:17 GMT 2025","Mon Jul 21 05:41:34 GMT 2025","17188","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"broken","Mon Jul 21 05:44:28 GMT 2025","Mon Jul 21 05:44:43 GMT 2025","15160","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Mon Jul 21 05:44:04 GMT 2025","Mon Jul 21 05:44:25 GMT 2025","21468","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Mon Jul 21 05:45:01 GMT 2025","Mon Jul 21 05:45:27 GMT 2025","26473","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"skipped","Mon Jul 21 05:44:58 GMT 2025","Mon Jul 21 05:44:58 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Mon Jul 21 05:42:17 GMT 2025","Mon Jul 21 05:42:39 GMT 2025","21969","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Mon Jul 21 05:42:31 GMT 2025","Mon Jul 21 05:42:52 GMT 2025","21223","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Mon Jul 21 05:43:53 GMT 2025","Mon Jul 21 05:44:12 GMT 2025","19596","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"skipped","Mon Jul 21 05:45:49 GMT 2025","Mon Jul 21 05:45:49 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"skipped","Mon Jul 21 05:43:25 GMT 2025","Mon Jul 21 05:43:25 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"broken","Mon Jul 21 05:45:52 GMT 2025","Mon Jul 21 05:46:09 GMT 2025","17026","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Mon Jul 21 05:41:37 GMT 2025","Mon Jul 21 05:42:02 GMT 2025","25494","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Mon Jul 21 05:46:09 GMT 2025","Mon Jul 21 05:46:09 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Mon Jul 21 05:43:41 GMT 2025","Mon Jul 21 05:44:01 GMT 2025","20135","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Mon Jul 21 05:45:04 GMT 2025","Mon Jul 21 05:45:28 GMT 2025","23972","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Mon Jul 21 05:45:02 GMT 2025","Mon Jul 21 05:45:02 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Mon Jul 21 05:42:05 GMT 2025","Mon Jul 21 05:42:29 GMT 2025","24283","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"skipped","Mon Jul 21 05:43:39 GMT 2025","Mon Jul 21 05:43:39 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Mon Jul 21 05:41:17 GMT 2025","Mon Jul 21 05:41:39 GMT 2025","22039","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
