"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 23 18:04:49 GMT 2025","Mon Jun 23 18:05:06 GMT 2025","17710","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Mon Jun 23 18:04:08 GMT 2025","Mon Jun 23 18:04:26 GMT 2025","17702","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Mon Jun 23 18:04:58 GMT 2025","Mon Jun 23 18:05:19 GMT 2025","21660","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Mon Jun 23 18:01:56 GMT 2025","Mon Jun 23 18:02:13 GMT 2025","16871","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"skipped","Mon Jun 23 18:04:56 GMT 2025","Mon Jun 23 18:04:56 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Mon Jun 23 18:03:28 GMT 2025","Mon Jun 23 18:03:49 GMT 2025","21081","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Mon Jun 23 18:04:36 GMT 2025","Mon Jun 23 18:04:56 GMT 2025","20039","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"broken","Mon Jun 23 18:01:26 GMT 2025","Mon Jun 23 18:01:44 GMT 2025","18932","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Mon Jun 23 18:03:44 GMT 2025","Mon Jun 23 18:04:06 GMT 2025","21550","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"passed","Mon Jun 23 18:04:14 GMT 2025","Mon Jun 23 18:04:34 GMT 2025","19849","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"skipped","Mon Jun 23 18:04:46 GMT 2025","Mon Jun 23 18:04:46 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"passed","Mon Jun 23 18:05:22 GMT 2025","Mon Jun 23 18:05:43 GMT 2025","21059","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Mon Jun 23 18:01:47 GMT 2025","Mon Jun 23 18:02:13 GMT 2025","25668","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Mon Jun 23 18:04:29 GMT 2025","Mon Jun 23 18:04:46 GMT 2025","17544","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Mon Jun 23 18:05:46 GMT 2025","Mon Jun 23 18:06:09 GMT 2025","23794","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Mon Jun 23 18:05:09 GMT 2025","Mon Jun 23 18:05:29 GMT 2025","20504","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Mon Jun 23 18:03:50 GMT 2025","Mon Jun 23 18:03:50 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Mon Jun 23 18:02:39 GMT 2025","Mon Jun 23 18:02:59 GMT 2025","19925","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"skipped","Mon Jun 23 18:06:09 GMT 2025","Mon Jun 23 18:06:09 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Mon Jun 23 18:03:08 GMT 2025","Mon Jun 23 18:03:26 GMT 2025","18220","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Mon Jun 23 18:03:02 GMT 2025","Mon Jun 23 18:03:22 GMT 2025","20573","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Mon Jun 23 18:05:31 GMT 2025","Mon Jun 23 18:05:55 GMT 2025","23493","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Mon Jun 23 18:02:16 GMT 2025","Mon Jun 23 18:02:42 GMT 2025","26478","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Mon Jun 23 18:03:52 GMT 2025","Mon Jun 23 18:04:11 GMT 2025","19416","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"skipped","Mon Jun 23 18:03:42 GMT 2025","Mon Jun 23 18:03:42 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"broken","Mon Jun 23 18:02:16 GMT 2025","Mon Jun 23 18:02:37 GMT 2025","20988","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Mon Jun 23 18:02:44 GMT 2025","Mon Jun 23 18:03:06 GMT 2025","21803","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Mon Jun 23 18:06:12 GMT 2025","Mon Jun 23 18:06:33 GMT 2025","21210","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Mon Jun 23 18:05:57 GMT 2025","Mon Jun 23 18:06:19 GMT 2025","22454","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"skipped","Mon Jun 23 18:05:07 GMT 2025","Mon Jun 23 18:05:07 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Mon Jun 23 18:01:26 GMT 2025","Mon Jun 23 18:01:54 GMT 2025","28240","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"broken","Mon Jun 23 18:03:24 GMT 2025","Mon Jun 23 18:03:41 GMT 2025","16767","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
