"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 25 04:36:00 GMT 2025","Wed Jun 25 04:36:22 GMT 2025","22395","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"skipped","Wed Jun 25 04:35:34 GMT 2025","Wed Jun 25 04:35:34 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"broken","Wed Jun 25 04:37:28 GMT 2025","Wed Jun 25 04:37:45 GMT 2025","16914","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"broken","Wed Jun 25 04:37:28 GMT 2025","Wed Jun 25 04:37:45 GMT 2025","17317","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"broken","Wed Jun 25 04:33:55 GMT 2025","Wed Jun 25 04:34:14 GMT 2025","19198","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"passed","Wed Jun 25 04:34:19 GMT 2025","Wed Jun 25 04:34:41 GMT 2025","22010","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Wed Jun 25 04:36:04 GMT 2025","Wed Jun 25 04:36:25 GMT 2025","21043","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"broken","Wed Jun 25 04:36:28 GMT 2025","Wed Jun 25 04:36:45 GMT 2025","17484","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"broken","Wed Jun 25 04:37:09 GMT 2025","Wed Jun 25 04:37:25 GMT 2025","16608","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"skipped","Wed Jun 25 04:35:33 GMT 2025","Wed Jun 25 04:35:33 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"passed","Wed Jun 25 04:33:09 GMT 2025","Wed Jun 25 04:33:36 GMT 2025","26492","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"broken","Wed Jun 25 04:33:58 GMT 2025","Wed Jun 25 04:34:16 GMT 2025","17862","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Wed Jun 25 04:35:09 GMT 2025","Wed Jun 25 04:35:33 GMT 2025","23257","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"broken","Wed Jun 25 04:36:49 GMT 2025","Wed Jun 25 04:37:06 GMT 2025","17060","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"skipped","Wed Jun 25 04:35:34 GMT 2025","Wed Jun 25 04:35:34 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Wed Jun 25 04:35:36 GMT 2025","Wed Jun 25 04:36:02 GMT 2025","25456","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"skipped","Wed Jun 25 04:37:06 GMT 2025","Wed Jun 25 04:37:06 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Wed Jun 25 04:35:35 GMT 2025","Wed Jun 25 04:35:58 GMT 2025","22432","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"skipped","Wed Jun 25 04:37:46 GMT 2025","Wed Jun 25 04:37:46 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Wed Jun 25 04:33:30 GMT 2025","Wed Jun 25 04:33:55 GMT 2025","25260","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Wed Jun 25 04:36:46 GMT 2025","Wed Jun 25 04:36:46 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"skipped","Wed Jun 25 04:37:46 GMT 2025","Wed Jun 25 04:37:46 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"broken","Wed Jun 25 04:33:09 GMT 2025","Wed Jun 25 04:33:27 GMT 2025","17767","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Wed Jun 25 04:34:43 GMT 2025","Wed Jun 25 04:35:06 GMT 2025","23243","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Wed Jun 25 04:34:43 GMT 2025","Wed Jun 25 04:35:07 GMT 2025","24292","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"broken","Wed Jun 25 04:37:09 GMT 2025","Wed Jun 25 04:37:26 GMT 2025","16900","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Wed Jun 25 04:34:17 GMT 2025","Wed Jun 25 04:34:40 GMT 2025","22955","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"broken","Wed Jun 25 04:36:48 GMT 2025","Wed Jun 25 04:37:06 GMT 2025","17559","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Wed Jun 25 04:35:09 GMT 2025","Wed Jun 25 04:35:34 GMT 2025","24757","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"skipped","Wed Jun 25 04:37:06 GMT 2025","Wed Jun 25 04:37:06 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
